locusId	sysName	desc	comb	set1IT003 D-Glucose (C)	set1IT004 D-Glucose (C)	set1IT005 D-Fructose (C)	set1IT006 D-Fructose (C)	set1IT007 Sucrose (C)	set1IT008 Sucrose (C)	set1IT009 D-Maltose (C)	set1IT010 D-Maltose (C)	set1IT011 D-Xylose (C)	set1IT012 D-Xylose (C)	set1IT013 D-Galactose (C)	set1IT014 D-Galactose (C)	set1IT015 D-Ribose (C)	set1IT016 D-Ribose (C)	set1IT017 L-Fucose (C)	set1IT018 L-Fucose (C)	set1IT019 a-Ketoglutaric (C)	set1IT020 a-Ketoglutaric (C)	set1IT021 D-Glucuronic Acid (C)	set1IT022 D-Glucuronic Acid (C)	set1IT023 D-Gluconic Acid (C)	set1IT024 D-Gluconic Acid (C)	set1IT025 D-Glucose-6-Phosphate (C)	set1IT026 D-Glucose-6-Phosphate (C)	set1IT027 acetate (C)	set1IT028 acetate (C)	set1IT029 Fumarate (C)	set1IT031 D-Lactate (C)	set1IT032 D-Lactate (C)	set1IT035 D,L-Lactate (C)	set1IT036 D,L-Lactate (C)	set1IT037 pyruvate (C)	set1IT038 pyruvate (C)	set1IT039 succinate (C)	set1IT040 succinate (C)	set1IT041 Glycolic Acid (C)	set1IT042 Glycolic Acid (C)	set1IT043 D-Mannitol (C)	set1IT044 D-Mannitol (C)	set1IT045 D-Galacturonic Acid (C)	set1IT046 D-Galacturonic Acid (C)	set1IT047 Glycerol (C)	set1IT048 Glycerol (C)	set1IT051 D-Sorbitol (C)	set1IT052 D-Sorbitol (C)	set1IT053 L-Malic (C)	set1IT054 L-Malic (C)	set1IT055 D-Trehalose (C)	set1IT056 D-Trehalose (C)	set1IT057 D-Serine (C)	set1IT058 D-Serine (C)	set1IT059 casaminos (C)	set1IT060 casaminos (C)	set1IT061 NAG (C)	set1IT062 NAG (C)	set1IT063 D-Glucosamine Hydrochloride (C)	set1IT064 D-Glucosamine Hydrochloride (C)	set1IT065 D-Mannose (C)	set1IT066 D-Mannose (C)	set1IT067 D-Galacturonic Acid (C) MOPS	set1IT068 D-Galacturonic Acid (C) MOPS	set1IT069 D-Glucose (C) MOPS	set1IT070 D-Glucose (C) MOPS	set1IT071 L-Arginine (N)	set1IT072 L-Arginine (N)	set1IT073 L-Aspartic Acid (N)	set1IT074 L-Aspartic Acid (N)	set1IT075 L-Serine (N)	set1IT076 L-Serine (N)	set1IT077 L-Asparagine (N)	set1IT078 L-Asparagine (N)	set1IT079 L-Glutamine (N)	set1IT080 L-Glutamine (N)	set1IT081 Glycine (N)	set1IT082 Glycine (N)	set1IT083 L-Alanine (N)	set1IT084 L-Alanine (N)	set1IT085 D-Serine (N)	set1IT086 D-Serine (N)	set1IT087 D-Alanine (N)	set1IT088 D-Alanine (N)	set1IT089 Gly-DL-Asp (N)	set1IT090 Gly-DL-Asp (N)	set1IT091 Gly-Glu (N)	set1IT092 Gly-Glu (N)	set1IT093 casaminos (N)	set1IT094 casaminos (N)	set1IT095 Putrescine (N)	set1IT096 Putrescine (N)	set2IT069 LB	set2IT095 D-Galacturonic Acid (C) M9	set2IT096 D-Glucose (C) M9
15277	b1155	e14 prophage; predicted protein (NCBI)	b1155 e14 prophage; predicted protein (NCBI)	-0.0507177720899517	-0.221569835484063	0.147871871196647	0.310122436439217	-0.101581040572893	-0.0378585016473836	-0.0102908461039668	0.0263548403204599	0.0504628513180865	-0.0597982133343258	0.190113089239897	0.131495282571294	-0.0162138786341668	0.190405364835112	-0.0695544044241336	0.103342558524824	0.172803771519652	-0.0964980807854103	-0.15596334240419	-0.0340603271913011	0.068667599929793	0.0365015101427981	0.280620531259356	0.109462729551416	0.183322114687329	0.246365555812142	-0.0969375243359885	-0.0250529372379984	-0.0971429832926096	0.0668652500841758	0.20443587601292	-0.0154202373082131	0.109866335713408	-0.0538263947830953	-0.0576933218998903	0.147131788903526	-0.188674434685566	0.0516536098002982	-0.17999725774194	0.0882085376727233	0.0524737385843277	-0.196786307985537	0.125064238315975	-0.122522024093223	0.010088887382242	-0.089439996819622	0.058251561667729	0.0351303170436346	0.207679884054648	0.312674546117617	0.0950296962688806	-0.0259168106296623	0.00436339880710412	-0.00833019026873982	0.054401317215593	0.0166843039479614	0.110920077570317	0.0655761047935326	0.0994881052978007	0.0828393906834077	-0.101392108248629	-0.130510484315066	0.0486316156863746	0.0245477852560532	0.209217541210723	0.0176724491476643	0.116698074308098	0.208879276503519	0.142043696026807	-0.0133464917313366	0.0343514274743038	0.171889112441139	0.00922263262351652	-0.0808319324809936	0.164251574317633	-0.113331546029734	0.23489430864877	0.0704816468798142	0.247948798511607	-0.197450614969976	-0.0876139247890093	0.119352699536442	-0.0140244655925075	0.0336295868500565	0.0390304048056478	0.0462219188563626	-0.0968114404915008	0.133642290413092	-0.13726268764527	-0.280566033217955	-0.131506978900869	-0.19220896784643
15278	b1156	e14 prophage; predicted tail fiber assembly protein (NCBI)	b1156 e14 prophage; predicted tail fiber assembly protein (NCBI)	-0.0895784062182818	-0.358970301439388	-0.0907695509802433	-0.0476686749388	-0.204744521806349	-0.137363796125502	-0.247860391277773	-0.00435638227718926	-0.0604486242287805	-0.152766567416459	-0.014476812068803	-0.0863287608765091	-0.0578822584976213	-0.242919419901732	-0.137307408163915	-0.060991908622916	-0.0760916591749261	-0.208681705401117	-0.172476245570212	-0.0537110902702291	-0.0523325690371792	0.0515689830260742	-0.183732732522836	-0.071258987341527	-0.157311965282019	-0.122195189779854	0.136325656529779	-0.103310966635539	-0.0165649586312404	-0.0147852755973863	-0.2448871280103	-0.110375572243447	-0.129497870068608	-0.144503247714106	-0.0665032588229237	-0.536256003629097	-0.111724320603916	-0.0564403859323603	-0.1150357927556	-0.0994144770910719	-0.0539019387450761	-0.146113205017916	-0.0273293454985677	-0.152242222279444	-0.0929617423600755	-0.152620308348475	-0.32573145278019	-0.198994902291036	-0.0363668876999603	0.122117255267463	-0.128759459801661	-0.0910623802477066	-0.175617714583991	-0.0489458559102405	-0.139300328498206	-0.034735691887489	-0.10541172361924	-0.08796903161879	-0.0387344517135735	-0.0286928961841315	-0.169135041059001	-0.0292104622618838	-0.0886454060006097	-0.00453615563437459	0.160130785102677	-0.0745681779437537	0.016601538251461	-0.15036925036372	0.00433308280099487	-0.0657435761475433	-0.0230170638261791	-0.179298016939632	0.0282077368485139	-0.144742623815846	0.0172089769039416	0.092219841202533	-0.0683190989754707	-0.300173471873665	-0.0243680252280747	-0.0875252774317157	-0.210343948907246	0.169125254536936	-0.127367457376432	-0.0607994284604012	-0.334882380910665	-0.0316096169709499	0.00429980924704454	0.0615479883239369	-0.146125717942072	-0.099941087131494	-0.0882185824904069	-0.168700624946756
15280	b1158	e14 prophage; site-specific DNA recombinase (NCBI)	b1158 e14 prophage; site-specific DNA recombinase (NCBI)	0.181517126459016	0.281306929387596	0.0243502953435046	-0.02410873522669	0.112298046466281	0.0909524610854229	-0.0178576722333885	0.255120735881015	0.156531401399032	0.126353138645988	-0.0110743879253159	0.0990701339384366	-0.0760253339983317	0.0164319658517706	0.0899454778629849	0.259299459584782	-0.106226091983953	0.146685553314119	0.211799538538242	-0.0167063927746971	0.0526080000758076	0.244119296906061	0.0407064687869816	0.350044434118062	-0.31503999959776	-0.0175890064021007	0.00100220844126575	-0.224428928108907	0.00528927407528168	0.191835297367698	0.226203201182244	0.187284382339462	0.12472296210159	-0.209737095506747	-0.196259782167303	0.129356734957843	-0.0246707334144953	-0.0061833878390396	0.161782408116321	0.234025147246421	-0.139896876481651	-0.0561868093443969	0.219322709920607	0.115594291311104	0.331844218463209	-0.268219884533099	0.0723210356400652	-0.0381423421850817	0.126799689464286	0.1379029765258	0.205962226959747	0.0670756476686749	0.151644893054162	-0.0199663234975829	0.161911570157244	0.0222035741462057	-0.137545396643397	-0.0764023058699277	0.287550074413261	0.203191381406642	0.101234874415677	-0.0966258648804412	0.641806514945994	0.0889054142778525	0.34022255120041	0.25731725557046	-0.299771902282969	0.29459771592493	0.389103261726643	0.199597614855171	0.172181065257882	0.127926448082172	0.178487643688756	0.204204957276831	0.243751026929823	0.147610777943784	0.0660319356583754	0.103470163961661	0.15009451389605	0.0459019791730566	0.283980245295627	0.106889039803851	0.295143840736318	-0.0123518680591388	0.487898669500978	0.20898658023886	0.21910700050965	0.237414510623496	0.320923808873703	-0.183526661371281	0.108631000466536	-0.244610022559743
15281	b1159	e14 prophage; 5-methylcytosine-specific restriction endonuclease B (NCBI)	b1159 e14 prophage; 5-methylcytosine-specific restriction endonuclease B (NCBI)	-0.590297890389603	-0.437294485518049	-0.305533777449759	-0.612240909307556	-0.179107905582849	-0.191806107520329	-0.228790657802235	-0.29325093564502	-0.306726228805702	-0.0885935103899154	-0.0182049275374545	-0.181930970826799	0.129263686827551	0.035670761216499	-0.0916006557075437	-0.568364512051133	-0.0359026179054416	-0.0405792804400598	0.0728562649704363	-0.334868573000319	-0.135208244127348	-0.168059861074435	-0.121507243010739	-0.0496998262302915	-0.150246267777173	-0.471744691895218	-0.630810572753767	0.150948177685385	-0.174177840861259	0.0524734283728014	-0.384715595042648	-0.0293796529054655	-0.0548731613706557	-0.412549910869251	-0.116521698083224	-0.292366181502988	-0.52669660887712	-0.113561110379296	-0.163519890623204	-0.139261205621813	-0.181913765610583	-0.379626879084321	-0.136276459607544	-0.11629928242336	-0.240247146867484	-0.379732742571173	-0.33991099468069	-0.467175229609581	0.145344462871992	-0.36619200363385	0.185469157971266	-0.52714082345019	-0.0787753545026362	0.150857574358942	-0.212509463071371	-0.0799858305937362	0.0880749200332878	-0.145442785632805	-0.149144318737689	-0.858823410688939	0.148881269730643	-0.457528179444108	-0.628093309974609	-0.547819190509053	0.0168949964657013	-0.218835308473798	-0.187181530953709	-0.380683864095449	-0.0313065247217164	-0.612242660658345	-0.41811770377369	-0.751471979102309	-0.0429260912844895	-0.401305129081618	-0.0977607073651172	-0.357590995817508	-0.237109011775909	-0.0670022444235496	-0.196958096094708	-0.112997463370972	-0.531616418222498	-0.689303000432303	-0.292166814207983	0.0211245450811928	-0.456795072334497	-0.33070791950248	-0.441981046078321	-0.10379588675549	-0.376089087292974	0.358668678063738	-0.00863722449973992	0.164511434041197
15282	b1160	hypothetical protein (NCBI)	b1160 hypothetical protein (NCBI)	0.138923359497767	-0.626524658560897	-0.198969757065705	-0.262900849489967	-0.29217715852124	0.362436575561408	-0.425267028496874	-0.126288166486822	-0.875105863170998	-0.378217620880318	-0.427087125767688	-0.214659401713498	-0.130081687289139	-0.629206213116324	-1.01976069213973	-0.417086004958069	-0.565491287247163	-0.680173285923003	-0.0320127673609094	0.081470551871575	0.038825254565892	-0.275004212301666	-0.139646481467031	-0.153681038855724	-1.05350159637064	-0.233761567866514	-0.270634209773325	-0.791542270133082	0.349249385795004	0.171689247256457	-0.612525839835899	-0.527895187461754	-0.524899540392624	-0.623451710207808	-0.66023499473927	-0.842573953647163	-0.700474531323112	0.166556332326663	0.568883030998591	-0.247545716053994	-0.118821082954803	0.407484520576724	-1.11530794660999	0.0669958235170853	-0.260303084257571	-1.29868895104345	-0.337905178930066	-0.463081850131178	-0.983093755528287	0.679837021839909	-0.671955491619952	0.348526369542189	-0.529516178085668	0.342801679638728	0.132739269971507	-0.635940508423983	-0.306623194900089	-0.541799249105759	-0.938817238650478	0.254599943248818	0.148507689692925	0.135047650527691	-0.775496665211051	-0.0194019507123748	-0.48841906661049	-0.0730633960113078	-0.454369430902161	-0.180254133395005	-0.266483823620374	0.14336464051117	0.150263643526357	-0.0702891708461739	-0.189199396171914	-0.192761980632191	-0.435216787629569	-0.753860903010961	-0.450576992898434	-0.00390819223595007	-0.487243700205301	-0.257737636010238	0.372733689663677	-0.462989567581802	-0.315793047350028	0.073743760096145	0.0391889075600753	-0.571566185322924	0.0534082701472007	-0.00342678592518486	-0.0198500580390555	0.482004869090075	0.292894430768122	0.643416736832483
15284	b1162	predicted DNA-binding transcriptional regulator (NCBI)	b1162 predicted DNA-binding transcriptional regulator (NCBI)	-0.247774419685219	-0.553295378725592	-0.349941909790063	-0.334963429766263	-0.292349664674862	-0.19910645334216	-1.01185770349563	-0.681786389311885	-0.53985157290224	-0.537815684212037	-0.424040683267245	-0.16185311826323	-0.316362831366085	-0.354339352086579	-0.851242599120456	-0.540741775093012	-0.724797097180183	-1.21006418005134	-0.428616606217852	-0.308689916796839	-0.38072580848988	-0.249637155382763	-0.290906153699198	-0.217910931384047	-1.17490408603008	-0.776775005790374	-1.21385053126433	-0.652103186658579	-0.795965153596736	-0.395151388724903	-0.0766393026737804	-0.445723716208684	-0.168537681707645	-1.01764446042772	-0.958386188778251	-0.579535272350232	-0.712985591131597	-0.341459733205952	-0.126567976857495	-0.690550837839257	-0.812911075082962	-0.637181113229767	-0.325560815868992	-0.262311156744292	-0.408265120506343	-1.54983014981074	-1.82807481591738	-0.788782790902961	-0.946336039217449	-0.449040194620564	-0.199587914715344	-0.659583976759022	-0.579997194522781	-0.283809305917753	-0.462432932395342	-0.447336062355693	-0.573217826808999	-0.304110576820468	-0.229263333040512	0.0463786255774523	-0.160633436451998	0.0471225005042999	0.0240434320205043	0.30622045321077	0.111425880862448	-0.420063766431374	-0.572680054836044	-0.288752345717999	-0.454157211919292	-0.616465575589369	-0.629887743511955	-0.21338393860439	0.0854010872867212	-0.229522779171162	-0.661953784465206	-0.149905793683973	-0.41223108531996	-0.431684810665845	-0.23883501779674	-0.366385741067904	-0.316570196841833	-0.395399704868136	-0.604278419104794	-0.447666456659615	-0.998113302338521	-0.0920982551475276	-0.134721004410709	-1.2051061974248	-0.731080098589792	0.0713165098362603	-0.215058560760201	-0.179236838209566
15285	b1163	predicted FAD-binding phosphodiesterase (NCBI)	b1163 predicted FAD-binding phosphodiesterase (NCBI)	0.0483541839419719	0.0251382772958439	0.0835327293615864	0.0433974360074685	0.0692417051480991	-0.0362756296756912	-0.181612869266165	0.195885518550533	0.0297508929833827	0.00737640403958517	0.000876352316019346	-0.0066286118909451	0.0553242020177933	0.0753542516366001	0.000179391144761398	0.164415237919351	-0.0131472250182834	-0.0219359264750398	-0.0577665016736533	0.0346269242206876	0.0729223203092761	0.0130020426115574	0.0992134974623673	-0.0372971248461003	0.0588229728454102	-0.0961729040970958	-0.438149767678813	-0.113236639973126	-0.147641038799784	-0.0661996160645415	-0.130037827557264	-0.0667014962139969	0.0133724124441688	-0.112114902663909	-0.0989616786753931	-0.249051880705284	-0.188946009763092	-0.0147542561703156	-0.0802852567678309	0.135005569078939	-0.0995669106714341	0.0891988253923002	0.0329983383394681	0.0333093120127703	0.0398642812781851	-0.151711107402135	-0.0260187066999675	0.0395687703200469	0.0721246701478977	0.0741897500790585	0.13621360299078	-0.0361739056232122	0.0158210194836299	-0.0394819391536063	0.0087721612752798	0.0049383009238182	0.169821795414735	-0.0368731860060638	0.0296448085182661	-0.0131082746998923	-0.0174257353472418	0.0278999254075614	-0.0647334933150723	0.103727682132533	0.106158801888766	0.01835599090665	0.0108581635942271	0.00272308139219191	0.0629959283448276	-0.0365934552187421	-0.122699796536033	-0.0469478250917363	0.0308199685268769	-0.00503272190258097	0.139513518593776	0.125275650419487	0.0328328698915044	0.0505011962355899	0.019994870062277	-0.160715755315026	0.180061904063145	-0.0687717460128012	0.104318350566598	0.0167876530144107	0.00898439865715406	0.0890540455339295	-0.0869949352988388	0.0260714107768838	0.0612029302534989	0.0817541048038362	0.0143155791200195	0.151187911430466
15286	b1164	hypothetical protein (NCBI)	b1164 hypothetical protein (NCBI)	-0.308247778856544	-0.241882822593125	-0.181171100601629	-0.323510726617412	-0.337709837432695	-0.622100875398373	0.114221739488528	-0.584814603836432	-0.0472300754746686	-0.338283620814124	-0.0541928146939996	-0.215140533137082	0.0365072086217908	0.358082344755277	0.197213392266691	-0.275538618273991	-0.307442089573779	0.290004002522765	-0.579446661927358	0.0887723927516282	-0.257330197293099	0.0194639820850646	0.0612342914888393	0.531845329953126	0.146878472992944	0.237415528796854	0.44964085857197	0.307288565939862	0.305769162864283	0.0689046178178974	-0.0035109565389273	-0.250384637332453	-0.000615073727051829	0.112203916626823	-0.191940514341432	0.117083302446343	-0.300788787169132	-0.614563401091174	-0.400326692492893	-0.593004940780183	-0.51961640895127	0.232707350842424	0.0293350913584074	-0.573436511548018	-0.551994160336409	0.219868342019407	0.114225474525776	-0.387169110523357	0.0301766802129373	0.0772897487710822	0.0534633627234813	-0.107072058931383	-0.408421155344259	-0.145665174680556	-0.104951385869994	-0.0575017936974609	0.329505257673787	-0.00884381912732879	-0.14318180377975	-0.439777156809501	0.143016557699884	-0.0875736091146133	-0.276477082254204	-0.595276132390441	0.181267294733991	-0.2506356119627	-0.438929554672614	0.0318192136328783	-0.131752815955573	-0.346734250008759	0.148613310835811	0.0608681004467782	-0.306452131809782	-0.286284275262443	-0.496715133968654	-0.376959073298124	-0.423460357611055	-0.366538614142259	0.179444769242364	-0.381839823033719	-0.201890181501847	-0.039640355311473	-0.298667136073321	-0.038083756986347	-0.365610432600521	-0.00724983768698073	-0.0415886491795934	-0.28387275877923	0.0888074308171147	0.0662843468538361	0.610633348192602	0.225989579002272
15287	b1165	hypothetical protein (NCBI)	b1165 hypothetical protein (NCBI)	-0.39982528731476	-0.49500861599007	-0.027044745244623	-0.323454306215673	0.304998418489043	-0.141598391123536	-0.421488521238836	-0.590257504647071	-0.253779864116862	-0.258710024893775	-0.069531930851741	-0.355001663970702	0.076098004650988	-0.0697826791778244	-0.39935392342103	-0.39199946542179	-0.750700229248016	-0.189390583315368	-0.303889899821135	-0.0310263725148241	-0.114421503068176	-0.370846468978818	-0.220370271668754	-0.0509303077626562	-0.458609385439703	-0.21942611135853	-1.06169409850157	-0.244112540950465	-0.374436669046418	-0.383053034111992	-0.182146657853566	-0.00775850463448102	-0.422779552080866	-0.439604252704881	-0.459683698817665	-0.952546547600086	-0.86219539201223	-0.422030568548313	-0.566790192974456	-0.458043044141988	-0.322481529464556	-0.442031888961839	-0.164867770284471	0.0577723273369515	0.0213671754178932	-0.474646746394262	-0.996187701657133	-0.0993629873916724	-0.356331084107948	0.132464942772942	-0.296023897471222	-0.535368575896422	0.0485548505981162	-0.449885029088786	-0.306474616644311	-0.207437822434329	-0.071775733318213	-0.152298902329806	-0.0428943438594502	-0.207925911298257	-0.70131383735275	-0.758320232990121	-0.0578760489761374	-0.647942480107574	-0.397074713576841	-0.6729961155622	-0.387101052520478	-0.419727437295033	-0.0438809063475507	-0.867072666985591	-0.337362484648633	0.00702961408846026	-0.310011088632417	-0.154773542970819	-0.35258570198736	-0.232417489079082	-0.8291107008534	-0.251151498483451	-0.371262647991193	-0.481400620111375	-0.487942623041557	0.177425196875351	-0.115989903414015	-0.608345637698984	-0.611888508374271	-0.435030810430475	-0.334792809165785	-0.722934889059677	-0.385713501981919	-0.41562813970696	0.24018737143641	0.130937857604599
15290	b1168	putative proteases (VIMSS)	b1168 putative proteases (VIMSS)	0.0361330881865605	0.00257647369652791	0.118513143458659	0.0239535902307593	0.0373099033354873	-0.086967943039175	-0.028616892920585	-0.0658457484297577	0.0449892919607966	-0.0663764048212896	-0.0497715017048095	0.0791657781128356	0.048855548677317	0.014437847712186	0.00939316697411763	-0.0371907137523939	0.0047985721881203	0.0167474665930991	0.0586821749115698	0.00341456309210586	0.0914567152133068	-0.00162467400911126	0.0114100988760575	-0.0759662061460615	-0.069351114018549	0.0304755075367376	0.659098707765844	-0.121347012609684	-0.0760943767032853	0.0168224284046534	-0.0113887636289824	0.0895846640113138	-0.0344149285818447	-0.0215794950968129	0.0859799885408898	-0.190859620308049	-0.299572465842115	0.0308133969727078	-0.0781528022889653	-0.0827388636460729	-0.022305694238328	-0.065672411416638	0.0649462901981634	-0.0867729753003512	0.0362881136632982	-0.044443292032931	-0.108637994011316	-0.0387514394815811	-0.0874486244832093	0.122368560647868	0.151451099633994	-0.152482853708722	-0.173649914004235	-0.104767448440578	-0.100381331007388	0.0961251112211485	-0.0461092834102625	-0.0691648222457095	-0.0335620534556282	-0.0776618124312167	-0.0963049549978259	-0.00945637132854338	-0.133459258051206	-0.00411691713723972	0.0543670189925329	-0.189808695830872	-0.0869662033693825	-0.140731587342264	-0.022216102866093	-0.0295557243933993	-0.00329006615031036	-0.10507655546467	0.0106271749152069	-0.128912698562411	-0.014818129217081	0.0289901403895971	-0.0305790969034809	-0.124451529624563	0.118477188199244	-0.0322411237217797	-0.225659103797105	-0.0645872230479458	-0.081244154541843	0.0766314763171345	-0.0791610237297515	-0.0034586188571788	0.0285297932780726	-0.0825981228874322	-0.0441304212424329	-0.290790699151361	-0.0640867245178218	-0.139055500350705
15293	b1171	orf, hypothetical protein (VIMSS)	b1171 orf, hypothetical protein (VIMSS)	-0.000406099592319187	-0.131425196056208	0.246507488378481	-0.205252852985437	0.0537115447765961	0.0506146249707624	0.345914243454749	-0.224064366782269	-0.470105539658461	0.269584754984659	-0.397061708537314	0.00957814355226172	0.0244249724367933	-0.119305158626726	0.218937184664785	-0.335867742227123	-0.010729081778821	-0.0940431774167971	-0.0906616526830741	0.114540545483764	0.0135531371786879	-0.217292148045366	-0.444226323208586	-0.518001693399239	0.0302164126092392	0.0340645268335078	0.381961213919292	0.155296669188107	0.334408335575257	0.305431823211367	0.0548368334369516	0.549547017906585	-0.0332140005425507	-0.314405176807604	-0.202941594003528	-0.308210079911146	0.0850545922368644	0.185153588538551	-0.297749293182728	-0.603228433868237	-0.184155628223435	-0.608325136010464	-0.388758586545834	-0.457212107836297	0.0113199217379603	0.0491124606865223	0.129712647918005	0.270959395690362	0.50820045682579	-0.379457203239872	-0.00426283565076435	0.458200997774799	-0.0280169508003285	0.314063898071789	-0.0651494562557819	0.535399197567602	0.306123590548288	0.165939252404276	0.232099151336428	-0.199795761449472	-0.0499817734330028	0.123226811871737	0.766336183533776	0.104220611419182	-0.311744556723125	0.121144815531161	-0.0469219957527172	0.351392218699555	-0.378385839805262	-0.0208909247134583	-0.312023424423124	0.0645697839674184	0.102389649623485	-0.221274396846662	-0.312769547954557	-0.473047804343806	-0.065609549618999	0.299953434049342	-0.19790811243303	0.0130650364178999	-0.366205645656375	0.302086572700905	0.454536023550598	0.223795724215041	-0.0420876697736219	0.0965944400450005	0.129005322599992	0.0159541743771316	-0.0589142745039481	0.571456888610146	0.653834432775861	0.356947899391945
15294	b1172	conserved protein, UPF0757 family (RefSeq)	b1172 conserved protein, UPF0757 family (RefSeq)	-0.328379327306723	0.0298157442607025	-0.0458665269409158	0.0455569267575746	0.0278400919223827	0.148279881111965	0.00336846065568208	0.0177162716357442	-0.123117797979403	0.163575898111778	0.0114193593896568	0.115916186130365	0.113739786668712	0.132446747126319	-0.255015230070145	-0.143603992840953	0.0389254910094876	0.0095645604438801	-0.0672695125203608	-0.145840542623824	-0.0848680560802106	-0.0359462978844705	0.0215878270131538	0.0615596189883303	0.0357380792642374	0.0199407377502059	-0.110561384857099	0.143424439626209	0.11613253638252	-0.00123522872507631	-0.0188158613997613	0.0594509845368969	0.0119794113775256	-0.0154556484174435	-0.175880313817559	-0.0574573659824689	0.107045620995769	0.0627158013984119	-0.109984314222252	0.015888665980391	-0.227443134711074	-0.250162210494328	-0.183605331258483	-0.164291125621225	-0.0184791130855053	0.0420002791404261	0.0243322594086894	-0.00557448320735321	-0.00314280128705735	-0.24637966954781	0.164662016796458	0.0249414004929573	0.0448791974632525	0.0817444597679136	-0.0840103140932911	0.130133995874155	-0.0140977961977802	-0.0172458302588065	0.0199842839113515	0.0924513976773826	-0.00796303255841968	0.0553103564179576	-0.119061765089348	-0.152629358160623	-0.244544836487714	-0.142435053465632	-0.0653157621026081	-0.0787234833942538	0.241195809894868	0.128270664221657	0.0397975416235998	-0.111096798500824	0.124615710575589	-0.0860032911636126	-0.0419135912482045	-0.14986261343292	0.0408172474201005	-0.0513510961466204	-0.00265190655032566	-0.0051867014688356	-0.0660119975986742	-0.0105441904013093	-0.0500832083810092	0.0261098627936707	0.00500927569521026	-0.029106893496432	-0.118532407398941	0.128206316034248	0.0370291922753039	0.186895770759448	0.236203840390849	0.210342491232253
15297	b1175	membrane ATPase of the MinC-MinD-MinE system (NCBI)	b1175 membrane ATPase of the MinC-MinD-MinE system (NCBI)	-0.5976180684004	-0.0730419351069236	-0.279381754614711	-0.19104585296925	-0.27092851147521	-0.668744210109704	-0.163200918641322	-0.298223806320236	-0.548071039290758	-0.197779593611473	-0.422453312331756	-0.365813112214198	-1.07423822633743	-1.1675425914581	0.137797523821394	0.0676958000379058	-0.965329970592343	-1.21197147081404	-0.385949511409664	-0.437448547864263	-0.350907508261253	-0.564197516445277	-0.659617594566962	-0.642902707177746	-1.15072396076949	-0.861093524192718	-0.273955500217734	-0.446923653301959	-0.833016478502335	-0.0109740906175055	0.0261436205860563	0.0855844474404219	0.0183630836985589	-0.825136566705495	-0.687739750328004	-1.55108514584837	-1.42167812653968	-0.237775911627234	-0.332151744082034	-0.257153042182486	-0.196071760118451	-0.327949742252662	-0.445506867074775	-0.425875057814408	-0.118266957911957	-0.935904379064376	-0.816782397544437	-0.706176546181913	-0.847256406913046	-0.470162066730567	-0.51957053093732	-0.156657435062489	0.0689120084932193	-0.597312261663311	-0.273519960749078	-0.439470269849127	-0.322483777194807	-0.288786923253641	-0.287634188900386	-0.581678351230896	-0.403834041527644	0.0708217430915614	-0.147675291349472	-0.410556023231644	-0.655864132981109	-0.501386940880535	-0.351869435036771	0.114434549760999	0.195876297455976	-0.334584636720551	-0.775906202710597	-0.625258023402802	-0.707996817685227	-0.561271520601563	-0.628896589836925	-0.418563761058655	-0.0428663420441973	-0.422349650612581	-0.399422132834488	-0.894258577023614	-0.375573630668121	-0.0351672631260178	-0.292690939040762	-0.723669325673585	-0.235755346787807	-0.970176249133447	-0.82570248723437	-0.0605898713539355	-0.070196968135787	-0.322769186132126	0.209087026533084	-0.163311728023545
15298	b1176	septum formation inhibitor (NCBI)	b1176 septum formation inhibitor (NCBI)	-1.11842564677866	-0.0697099238358676	-0.036880368841032	-0.0430765578312191	-0.391593896517425	-0.259697155176763	-0.209427175654898	-0.0490331633361858	-0.48597209256604	-0.346389647639616	-0.60262309284705	-0.0403030113366689	-1.17448142058144	-1.05452901055182	-0.094797126782042	-0.0449128529214591	-1.03076459855467	-0.63529324942006	0.210508301998328	-0.432031081021856	-0.131399058977274	-0.196656926269873	-0.407348772167146	-0.587058799889867	-0.670396615664521	-0.328807975029766	-0.829080073358	-0.403355638928714	-0.433232875438096	-0.129662999075253	-0.0279090910771875	-0.165647385060808	0.0535214771950401	-1.11793434710509	-0.309782891933344	-1.59533944660523	-1.08069676244914	0.118671618416992	-0.0681381709234288	-0.660198141732103	-0.0982879923571787	-0.500587944743495	0.0552862045610907	0.250643231465917	-0.168436670988897	-0.732686269223881	-0.503833317511144	-0.425172739134198	-0.451453637130624	-0.439760500887002	-0.421899101658073	0.255638184722421	-0.037557428583016	-1.00650841669793	0.0207546242334014	0.252082195096676	0.169246719022083	-0.01408572938011	0.231877761660907	-0.0699121716522682	-0.128925405602154	0.258759494177991	0.0151586517622122	-0.326315104562325	-0.179772674691193	-0.0573704180335972	-0.251887755255337	0.51482643034036	0.289165946803853	-0.451596695513589	-0.725758753451434	0.153199714398336	-0.464806140637899	-0.626199111990506	-0.389050147296691	-0.322415714307606	0.127269628869539	-0.825134562016361	-0.132283359085474	-0.101430598994256	-0.621594596242776	-0.287731292268147	-0.0560737586095963	-0.43811159543483	-0.396080928502463	-0.936788641134324	-0.578864763100215	0.192390067798429	0.146162300788933	-0.118250704232472	0.155469994121192	-0.125457394394646
